rate,role,word
1,N,băng nhóm
1,N,băng nhạc
1,N,băng phiến
1,N,băng rôn
1,N,băng sơn
1,N,băng thông
1,N,băng thông rộng
1,N,băng tải
1,N,băng từ
1,N,băng video
1,N,băng vệ sinh
1,V,băng xăng
1,N,băng đăng
1,N,băng đạn
1,N,băng đảng
1,N,băng đảo
1,V,bĩnh
1,V,bĩu
1,N-V,bơ
1,A,bơ phờ
1,A,bơ vơ
1,V,bơi
1,V,bơi bướm
1,V,bơi chó
1,V,bơi lội
1,V,bơi nhái
1,V,bơi sải
1,V,bơi trải
1,V,bơi ếch
1,N-V,bơm
1,N,bơm chân không
1,N,bơn
1,N-V,bưng
1,N,bưng biền
1,V,bưng bê
1,V,bưng bít
1,N,bưu chánh
1,N,bưu chính
1,N,bưu cục
1,N,bưu gửi
1,N,bưu kiện
1,N,bưu phí
1,N,bưu phẩm
1,N,bưu thiếp
1,N,bưu tá
1,N,bưu điện
1,N,bưu ảnh
1,V,bươi
1,A,bươm
1,N,bươm bướm
1,V,bươn
1,A,bươn bả
1,V,bươn chải
1,N-V,bương
1,V,bươu
1,V-N,bước
1,N,bước ngoặt
1,N,bước nhảy vọt
1,N,bước sóng
1,N,bước tiến
1,N,bước đi
1,N,bước đường
1,N,bước đầu
1,N,bướm
1,A,bướng
1,A,bướng bỉnh
1,N,bướu
1,N,bướu cổ
1,N,bướu giáp
1,N,bưởi
1,N,bưởi đào
1,N,bưởi đường
1,N,bưởng
1,N,bưởng trưởng
1,V,bạ
1,N-A,bạc
1,N,bạc bromure
1,A,bạc bẽo
1,N,bạc giấy
1,N,bạc hà
1,N,bạc lót
1,A,bạc lạc
1,A,bạc màu
1,N,bạc mày
1,A,bạc má
1,A,bạc mầu
1,A,bạc mặt
1,A,bạc nhược
1,N,bạc nhạc
1,A,bạc phơ
1,A,bạc phếch
1,N,bạc thau
1,A,bạc tình
1,A,bạc ác
1,V,bạc đãi
1,A,bạc đầu
1,A,bạch
1,N,bạch biến
1,A,bạch bạch
1,N,bạch chỉ
1,N,bạch cương tàm
1,N,bạch cầu
1,N,bạch dương
1,N,bạch huyết
1,N,bạch huyết bào
1,N,bạch huyết cầu
1,N,bạch hạc
1,N,bạch hầu
1,N,bạch kim
1,N,bạch lộ
1,N,bạch mao căn
1,N,bạch phiến
1,N,bạch phụ tử
1,N,bạch thoại
1,N,bạch tiền
1,N,bạch truật
1,N,bạch tuộc
1,N,bạch tạng
1,N,bạch yến
1,N,bạch đàn
1,N,bạch đầu
1,N,bạch đầu quân
1,N,bạch đậu khấu
1,N,bạch đồng nữ
1,V-A,bại
1,N,bại binh
1,A-N,bại liệt
1,V,bại lộ
1,N,bại quân
1,V,bại trận
1,N,bại tướng
1,V,bại vong
1,N-V,bạn
1,N-V,bạn bè
1,N,bạn con dì
1,N,bạn hàng
1,N,bạn hữu
1,N,bạn lòng
1,N,bạn nối khố
1,N,bạn trăm năm
1,N,bạn vong niên
1,N,bạn đường
1,N,bạn đọc
1,N,bạn đời
1,N,bạng nhạng
1,V-A,bạnh
1,A,bạo
1,N,bạo bệnh
1,N,bạo chúa
1,A,bạo dạn
1,A,bạo gan
1,N,bạo hành
1,V,bạo loạn
1,N,bạo lực
1,A,bạo miệng
1,A,bạo mồm
1,A,bạo nghịch
1,A,bạo ngược
1,V,bạo phát
1,A,bạo phổi
1,A,bạo tàn
1,V-N,bạo động
1,N-V,bạt
1,A,bạt hơi
1,A,bạt mạng
1,A,bạt ngàn
1,V,bạt tai
1,A,bạt tử
1,V,bạt vía
1,N-V,bả
1,N,bả dột
1,A,bả lả
1,N,bả vai
1,A,bải hoải
1,A,bải hải
1,N-L,bản
1,N,bản chính
1,N,bản chất
1,N,bản doanh
1,N,bản dương
1,N,bản ghi nhớ
1,N,bản gốc
1,N,bản in thử
1,N,bản kẽm
1,N,bản làng
1,N,bản lãnh
1,N,bản lĩnh
1,N-A,bản lề
1,N,bản mường
1,N,bản mạch
1,N,bản mạch chủ
1,N,bản mẫu
1,N,bản mặt
1,N,bản ngã
1,N,bản ngữ
1,N,bản nhạc
1,N,bản năng
1,N,bản quyền
1,N,bản sao
1,N,bản sắc
1,N,bản thân
1,N,bản thảo
1,N,bản thể
1,N,bản thể luận
1,N,bản tính
1,N-A,bản vẽ
1,N,bản vị
1,N,bản xứ
1,N,bản án
1,N,bản âm
1,N,bản địa
1,N,bản đồ
1,N,bản đồ học
1,N,bảng
1,N,bảng biểu
1,N,bảng chữ cái
1,N,bảng cân đối
1,N,bảng cửu chương
1,N,bảng hiệu
1,A,bảng lảng
1,N,bảng màu
1,N,bảng nhãn
1,N,bảng số
1,N,bảng tuần hoàn
1,N,bảng tổng sắp
1,N,bảng vàng
1,N,bảng đen
1,A,bảnh
1,A,bảnh bao
1,A,bảnh choẹ
1,V,bảnh mắt
1,A,bảnh trai
1,V,bảo
1,N,bảo an
1,V,bảo ban
1,N,bảo bối
1,V-N,bảo chứng
1,V,bảo dưỡng
1,V-N,bảo hiểm
1,N,bảo hiểm bắt buộc
1,N,bảo hiểm hỗn hợp
1,N,bảo hiểm nhân thọ
1,N,bảo hiểm phi nhân thọ
1,N,bảo hiểm xã hội
1,N,bảo hiểm y tế
1,A,bảo hoàng
1,V,bảo hành
1,V,bảo hộ
1,N,bảo kiếm
1,V-N,bảo kê
1,V,bảo lãnh
1,V,bảo lưu
1,V,bảo mạng
1,N,bảo mẫu
1,V,bảo mật
1,V,bảo nhỏ
1,V,bảo quản
1,V,bảo sanh
1,N,bảo tháp
1,V,bảo thủ
1,V,bảo toàn
1,V,bảo trì
1,V,bảo trọng
1,V,bảo trợ
1,V-N,bảo tàng
1,V,bảo tồn
1,V,bảo tồn bảo tàng
1,N,bảo vật
1,V-N,bảo vệ
1,N-V-A,bảo đảm
1,N,bảy
1,N,bấc
1,V,bấm
1,V,bấm bụng
1,V,bấm chí
1,V,bấm giờ
1,V,bấm ngọn
1,U,bấm ra sữa
1,V,bấm đốt
1,V,bấm độn
1,A,bấn
1,A,bấn bít
1,A,bấn bíu
1,A,bấn loạn
1,A,bấp ba bấp bênh
1,A,bấp bênh
1,N-S,bất
1,A,bất an
1,A,bất biến
1,A,bất bình
1,V,bất bạo động
1,A,bất chính
1,V,bất chấp
1,R,bất chợt
1,A,bất công
1,V,bất cần
1,A,bất cẩn
1,N,bất cập
1,R,bất cứ
1,A,bất diệt
1,A,bất hiếu
1,A,bất hạnh
1,A,bất hảo
1,A-N,bất hợp lí
1,A,bất hợp lý
1,A,bất hợp lệ
1,A,bất hợp pháp
1,A,bất hợp tác
1,A,bất hủ
1,A,bất kham
1,A,bất khuất
1,A,bất khả
1,A,bất khả kháng
1,A,bất khả thi
1,A-R,bất kì
1,A,bất kính
1,R,bất kể
1,A,bất kỳ
1,R,bất luận
1,A,bất lương
1,A-N,bất lợi
1,A,bất lực
1,A,bất minh
1,V-A,bất mãn
1,A,bất nghĩa
1,A,bất ngờ
1,A,bất nhân
1,A,bất nhã
1,A,bất nhẫn
1,N,bất phương trình
1,R,bất quá
1,V,bất thành
1,U,bất thành cú
1,U,bất thành văn
1,R,bất thình lình
1,A,bất thường
1,A-R,bất thần
1,A,bất tiện
1,A,bất trắc
1,A,bất trị
1,A,bất tài
1,U,bất tín nhiệm
1,R,bất tất
1,A,bất tận
1,A,bất tỉnh
1,A-R,bất tử
1,U,bất đắc dĩ
1,N,bất đẳng thức
1,A,bất định
1,R,bất đồ
1,A,bất đồng
1,A,bất động
1,N,bất động sản
1,A,bất ổn
1,A,bất ổn định
1,V,bấu
1,V,bấu véo
1,V,bấu víu
1,A-P,bấy
1,P,bấy giờ
1,P,bấy lâu
1,P,bấy nay
1,P,bấy nhiêu
1,N-A,bầm
1,A,bầm giập
1,N,bần
1,A,bần bật
1,A,bần cùng
1,V,bần cùng hoá
1,N,bần cố nông
1,A,bần hàn
1,N,bần nông
1,A,bần thần
1,A,bần tiện
1,N,bần tăng
1,N-A-V,bầu
1,V,bầu bán
1,A,bầu bĩnh
1,N-V,bầu bạn
1,V,bầu chọn
1,V,bầu cử
1,N,bầu dục
1,N,bầu eo
1,N,bầu giác
1,N,bầu không khí
1,N,bầu ngưng
1,N,bầu nậm
1,N,bầu sao
1,N,bầu sô
1,N,bầu trời
1,N,bầu đoàn
1,L-V,bầy
1,A,bầy hầy
1,A,bầy nhầy
1,V,bẩm báo
1,N,bẩm chất
1,A,bẩm sinh
1,N,bẩm tính
1,A,bẩn
1,A,bẩn mình
1,A,bẩn thẩn bần thần
1,A,bẩn thỉu
1,M-V,bẩy
1,A,bẫm
1,N-V,bẫy
1,N,bẫy cò ke
1,N-L,bậc
1,N,bậc tam cấp
1,V-A,bậm
1,A,bậm bạch
1,A,bậm bạp
1,A,bậm trợn
1,N-V-A,bận
1,A,bận bịu
1,A,bận lòng
1,A,bận mọn
1,A,bận rộn
1,A,bận tâm
1,N-V,bập
1,A,bập bung
1,A,bập bà bập bõm
1,A,bập bà bập bùng
1,A,bập bà bập bềnh
1,N,bập bênh
1,A,bập bõm
1,A,bập bùng
1,V,bập bẹ
1,A,bập bềnh
1,V,bật
1,U,bật lò xo
1,N,bật lửa
1,V,bật mí
1,V,bật tường
1,U,bật đèn xanh
1,V-P,bậu
1,N,bậu cửa
1,N,bậu xậu
1,A,bậy
1,A,bậy bạ
1,N-V,bắc
1,N,bắc bán cầu
1,A,bắc bậc
1,V,bắc cầu
1,N,bắc cực quyền
1,N,bắc nam
1,N,bắc sài hồ
1,V,bắn
1,V,bắn bổng
1,V,bắn chác
1,V,bắn mìn
1,V,bắn tiếng
1,V,bắn tẩy
1,U,bắn tốc độ
1,A,bắng nhắng
1,N-L,bắp
1,N,bắp chuối
1,N,bắp chân
1,N,bắp cày
1,N,bắp cơ
1,N,bắp cải
1,N,bắp ngô
1,N,bắp tay
1,N,bắp thịt
1,N,bắp vế
1,N,bắp đùi
1,V,bắt
1,V,bắt buộc
1,V,bắt bí
1,V,bắt bẻ
1,V,bắt bớ
1,V,bắt chuyện
1,U,bắt chuồn chuồn
1,V,bắt chước
1,V,bắt chẹt
1,V,bắt chợt
1,V,bắt cái
1,V,bắt cóc
1,N,bắt cô trói cột
1,V,bắt giọng
1,V,bắt giữ
1,V,bắt gặp
1,V,bắt khoán
1,V,bắt mạch
1,V,bắt mắt
1,V,bắt mối
1,V,bắt nguồn
1,V,bắt nhân tình
1,V,bắt nhạy
1,V,bắt nhịp
1,V,bắt nạt
1,V,bắt nọn
1,V,bắt nợ
1,V,bắt quyết
1,V,bắt rễ
1,V,bắt tay
1,V,bắt thóp
1,V,bắt thăm
1,V,bắt thường
1,V,bắt tréo
1,V,bắt tội
1,V,bắt vạ
1,V,bắt ép
1,V,bắt đầu
1,U,bắt đầu từ
1,V,bắt đền
1,V,bằm
1,A,bằn bặt
1,N-L-A-C,bằng
1,A,bằng bặn
1,N,bằng chứng
1,N,bằng cấp
1,N,bằng cớ
1,N,bằng cứ
1,N,bằng hữu
1,C-A,bằng không
1,V,bằng lòng
1,N,bằng lăng
1,A,bằng phẳng
1,N,bằng sáng chế
1,A,bằng thừa
1,N,bằng trắc
1,A,bằng vai
1,V,bẳn
1,V,bẳn gắt
1,A,bẳn tính
1,A,bẵng
1,V,bặm
1,A,bặt
1,A,bặt thiệp
1,V,bặt tăm
1,N,bẹ
1,N,bẹ mèo
1,N,bẹn
1,V,bẹo
1,A,bẹp
1,A,bẹt
1,V,bẻ
1,V,bẻ bai
1,V,bẻ bão
1,V,bẻ cò
1,V,bẻ ghi
1,V,bẻ khoá
1,V,bẻ khục
1,V,bẻ lái
1,A,bẻm mép
1,A,bẻo lẻo
1,A,bẽ
1,A,bẽ bàng
1,A,bẽ mặt
1,A,bẽn lẽn
1,V,bế
1,V,bế bồng
1,V,bế giảng
1,V,bế kinh
1,V,bế mạc
1,A,bế tắc
1,N,bến
1,N,bến bãi
1,N,bến bờ
1,N,bến nước
1,N,bến tàu
1,N,bến xe
1,N,bếp
1,N,bếp núc
1,N,bếp nước
1,V-A-R,bết
1,N,bề
1,A,bề bề
1,A,bề bộn
1,N,bề dưới
1,N,bề mặt
1,N,bề ngoài
1,U,bề nào cũng
1,N-A,bề thế
1,N,bề trên
1,N,bề tôi
1,A,bền
1,A,bền bỉ
1,A,bền chí
1,A,bền chặt
1,A,bền gan
1,A,bền lòng
1,A,bền vững
1,V,bềnh
1,A,bềnh bệch
1,V,bềnh bồng
1,A,bều bệu
1,N-V,bể
1,N,bể bơi
1,N,bể cạn
1,N,bể dâu
1,N,bể khổ
1,N,bể phốt
1,N,bể treo
1,N,bễ
1,N-V,bệ
1,N,bệ hạ
1,N,bệ phóng
1,A,bệ rạc
1,N,bệ tì
1,A,bệ vệ
1,N,bệ xí
1,A,bệch
1,A,bệch bạc
1,V,bện
1,A-N,bệnh
1,N,bệnh binh
1,N,bệnh bạch cầu
1,N,bệnh căn
1,N,bệnh dịch
1,N-A,bệnh hoạn
1,N,bệnh kín
1,N,bệnh lí
1,N,bệnh lí học
1,N,bệnh lý
1,N,bệnh lý học
1,N-U,bệnh nghề nghiệp
1,N,bệnh nhi
1,N,bệnh nhân
1,N,bệnh phẩm
1,N,bệnh sĩ
1,N,bệnh sử
1,N,bệnh thời khí
1,N,bệnh trạng
1,N,bệnh tâm thần
1,N,bệnh tình
1,N,bệnh tích
1,N,bệnh tưởng
1,N,bệnh tật
1,N,bệnh viện
1,N,bệnh án
1,V-A,bệt
1,A,bệu
1,V,bệu bạo
1,N,bỉ
1,V,bỉ bai
1,A,bỉ tiện
1,A,bỉ ổi
1,N,bỉm
1,N-V,bị
1,N,bị can
1,V,bị chú
1,N,bị cáo
1,N,bị gậy
1,A,bị sị
1,V,bị thương
1,N,bị thịt
1,N,bị vong lục
1,N,bị đơn
1,A,bị động
1,V,bịa
1,V,bịa đặt
1,N-V-A,bịch
1,V,bịn rịn
1,N,bịnh
1,V,bịp
1,A,bịp bợm
1,V,bịt
1,A,bịt bùng
1,V,bịt mắt
1,U,bịt mắt bắt dê
1,N,bọ
1,N,bọ chét
1,N,bọ chó
1,N,bọ cạp
1,N,bọ dừa
1,N,bọ gạo
1,N,bọ gậy
1,N,bọ hung
1,N,bọ hà
1,N,bọ lá
1,N,bọ mò
1,N,bọ mạt
1,N,bọ mắm
1,N,bọ ngựa
1,N,bọ nẹt
1,N,bọ que
1,N,bọ quít
1,N,bọ quýt
1,N,bọ rùa
1,N,bọ rầy
1,N,bọ trĩ
1,N,bọ vừng
1,N,bọ xít
1,N,bọ đa
1,V-L-N,bọc
1,V,bọc hậu
1,V,bọc lót
1,L,bọn
1,N,bọng
1,N,bọng ong
1,N,bọng đái
1,N,bọt
1,N,bọt biển
1,N,bọt bèo
1,V,bỏ
1,U,bỏ bà
1,V,bỏ bê
1,V,bỏ bễ
1,U,bỏ bố
1,U,bỏ cha
1,V,bỏ cuộc
1,V,bỏ dở
1,V,bỏ hoang
1,V,bỏ lửng
1,V,bỏ mình
1,V,bỏ mạng
1,U-Y,bỏ mẹ
1,V,bỏ mối
1,V,bỏ mứa
1,U,bỏ ngoài tai
1,V,bỏ ngỏ
1,V,bỏ nhỏ
1,V,bỏ phiếu
1,V,bỏ qua
1,V,bỏ quá
1,V,bỏ rơi
1,V,bỏ rẻ
1,V,bỏ thây
1,V,bỏ thăm
1,V,bỏ thầu
1,V,bỏ trầu
1,V,bỏ tù
1,V,bỏ túi
1,U,bỏ vật bỏ vạ
1,V,bỏ xác
1,V,bỏ xó
1,U,bỏ xừ
1,V-U,bỏ đời
1,A,bỏm bẻm
1,A-N,bỏng
1,N,bỏng rạ
1,N,bố
1,V-N,bố cáo
1,N,bố cục
1,V,bố cục
1,N,bố dượng
1,N,bố già
1,A,bố láo
1,A,bố láo bố lếu
1,A,bố lếu bố láo
1,N,bố mẹ
1,V,bố phòng
1,V,bố thí
1,V,bố trí
1,N,bố tời
1,N-A-V,bốc
1,V,bốc bải
1,V,bốc dỡ
1,V,bốc giời
1,V,bốc hoả
1,V,bốc hơi
1,A,bốc lửa
1,V,bốc mả
1,V,bốc mộ
1,V,bốc phét
1,V,bốc thăm
1,V,bốc trời
1,V,bốc vác
1,V,bốc xếp
1,A,bốc đồng
1,N-L,bối
1,N,bối cảnh
1,A,bối rối
1,N,bốn
1,N,bốn biển
1,N,bốn bể
1,N,bốn phương
1,N,bống
1,V-A,bốp
1,V-A,bốp chát
1,N,bốt
713,N,bồ
10,N-V,bồ bịch
1,N,bồ bồ
1,N,bồ chao
1,N,bồ cào
1,N,bồ các
1,N,bồ câu
4,N,bồ công anh
1,N,bồ hòn
1,N,bồ hóng
1,N,bồ kếp
4,N,bồ kết
1,N,bồ ngắm
11,N,bồ nhí
2,N,bồ nông
2,N,bồ quân
1,N,bồ ruột
1,N,bồ sứt cạp
155,N,bồ tát
1,N,bồ tạt
1,N,bồ đài
1,N,bồ đề
1,N-V,bồi
1,N,bồi bàn
1,N,bồi bút
1,V,bồi bổ
1,V,bồi dưỡng
1,V,bồi hoàn
1,A,bồi hồi
1,V,bồi lấp
1,V,bồi lắng
1,N,bồi phòng
1,V,bồi thường
1,N,bồi thẩm
1,N,bồi tích
1,V,bồi tụ
1,V,bồi đắp
1,A,bồm bộp
1,N-V,bồn
1,N,bồn binh
1,A,bồn chồn
1,N,bồn cầu
1,N,bồn tắm
1,N,bồn địa
1,N-A-V,bồng
1,V,bồng bế
1,A,bồng bềnh
1,N,bồng bồng
1,A,bồng bột
1,N,bồng mạc
1,V,bồng súng
2592,V,bổ
1,A,bổ
1,V,bổ bán
4,V,bổ chửng
4,N,bổ củi
1,V,bổ dưỡng
1,V,bổ dụng
1,V,bổ khuyết
1,N,bổ ngữ
1,V,bổ nhiệm
1,V,bổ nhào
1,V,bổ nháo
1,V,bổ nhậm
1,V,bổ sung
1,V,bổ trợ
1,V,bổ trụ
1,V,bổ túc
1,U,bổ túc văn hoá
1,A,bổ ích
1,N,bổ đề
1,N,bổi
1,A,bổi hổi
1,N,bổn phận
1,A,bổng
1,N,bổng lộc
1,A,bỗ bã
1,N-R,bỗng
1,R,bỗng chốc
1,R,bỗng dưng
1,R,bỗng không
1,R,bỗng nhiên
1,R,bỗng đâu
26066,N-A-S-L,bộ
123,N,bộ binh
1,N,bộ bánh cóc
1,N,bộ chính trị
1,N,bộ chế hoà khí
1,N,bộ chỉ huy
1,N,bộ cánh
1,N,bộ duyệt
1,N,bộ dàn
1,N,bộ dạng
1,N,bộ gõ
1,V-N,bộ hành
1,N,bộ hạ
1,N,bộ khuếch đại
175,N,bộ luật
1,N,bộ lạc
346,N,bộ máy
1,N,bộ môn
1,N,bộ mặt
1,N,bộ nhớ
1,N,bộ nhớ chỉ đọc
1,N,bộ nhớ ngoài
1,N,bộ nhớ sơ cấp
1,N,bộ nhớ trong
1,N,bộ nhớ truy cập ngẫu nhiên
1,N,bộ não
1,N,bộ phận
1,N,bộ sậu
1,N,bộ trưởng
1,N,bộ tư lệnh
1,N,bộ tướng
1,N,bộ tịch
1,N,bộ tổng tư lệnh
1,N,bộ tộc
1,N,bộ vi xử lí
1,N,bộ vi xử lý
1,N,bộ vạt
1,N,bộ xử lí
1,N,bộ xử lí trung tâm
1,N,bộ xử lý
1,N,bộ xử lý trung tâm
1,N,bộ óc
1,N,bộ điều giải
1,N,bộ điệu
1,N,bộ đàm
1,N,bộ đội
1,N,bộ đội chủ lực
1,N,bộ đội địa phương
1,V,bộc bạch
1,V,bộc lộ
1,V-N,bộc phá
1,A,bộc trực
1,A,bộc tuệch
963,V-A,bội
1,A,bội bạc
1,V,bội chi
1,N,bội chung
1,V,bội nghĩa
1,V,bội nhiễm
1,R,bội phần
1,N,bội số
1,N,bội số chung
1,V,bội thu
1,V,bội thực
1,V,bội tín
1,V,bội ước
1,A,bộn
1,A,bộn bề
6,N,bộng
1,N,bộng ong
23,N,bộp
1,A,bộp chộp
541,N,bột
1,N,bột giấy
1,N,bột giặt
1,N,bột kẽm
1,N,bột mài
1,N,bột ngọt
1,N,bột nở
1,V,bột phát
1,V,bới
1,V,bới móc
1,V-N-N,bớp
1,N-V,bớt
1,U-Y,bớt miệng
1,V,bớt xén
2412,N,bờ
32,N,bờ bến
2,N,bờ bụi
14,N,bờ cõi
1,N,bờ giậu
1,N,bờ khoảnh
1,N,bờ lu
1,N,bờ lu dông
1,N,bờ mẫu
1,N,bờ quai
11,N,bờ rào
1,N,bờ thửa
1,N,bờ vùng
1,A,bời bời
1,N,bời lời
1,N,bờm
1,V,bờm xơm
1,A,bờm xờm
133,A,bở
4,U,bở hơi tai
66,A,bở vía
1,C,bởi
1,C,bởi thế
1,C,bởi vì
1,C,bởi vậy
48,A,bỡ ngỡ
1,V,bỡn
1,V,bỡn cợt
1,V,bợ
1,V,bợ đít
1,V,bợ đỡ
18,N-A,bợm
1,U,bợm bãi
1,A,bợm bãi
1,N,bợm già
1,N-A,bợn
1,V,bợp
1,A,bợt
1,A,bợt bạt
1,A,bụ
1,A,bụ bẫm
1,A,bụ sữa
1,N-V,bục
1,N-A,bụi
1,N,bụi bậm
1,N,bụi bặm
1,N,bụi trần
1,V-N,bụm
1,N,bụng
1,U,bụng bảo dạ
1,N,bụng dưới
1,N,bụng dạ
1,A,bụng nhụng
1,N,bụt
1,N,bụt mọc
1,N,bủ
1,N-V,bủa
1,V,bủa vây
1,A,bủn
1,A,bủn rủn
1,A,bủn xỉn
1,A,bủng
1,A,bủng beo
1,A,bứ
1,A,bứ bừ
1,A,bứ bự
1,N,bứa
1,L-A-V,bức
1,V,bức bách
1,A,bức bối
1,V,bức cung
1,V,bức hiếp
1,V,bức hôn
1,V,bức hại
1,A,bức thiết
1,V,bức tử
1,A,bức xúc
1,N-V,bức xạ
1,V,bứng
1,V,bứt
1,	,bứt ph�
1,A,bứt rứt
1,N-V-A,bừa
1,A,bừa bãi
1,A,bừa bộn
1,N,bừa chữ nhi
1,A,bừa phứa
1,V,bừng
1,A,bừng bừng
1,V-A,bửa
1,N,bửng
1,N,bữa
1,N,bữa kia
1,N,bữa mai
1,N,bữa nay
1,N,bữa ni
1,N,bữa qua
1,N,bữa tê
1,A,bự
1,N,bựa
1,N-V,bực
1,V,bực bõ
1,V,bực bội
1,V,bực dọc
1,V,bực mình
1,V,bực tức
1,L,bựng
2007,N,c
1,N-V,ca
1,N,ca Huế
4,N,ca bin
10,N,ca cao
3,V,ca cẩm
18,N,ca dao
1,V,ca hát
973,N,ca khúc
9,N,ca kịch
1,N,ca la thầu
1,N,ca lô
37,V,ca múa
172,V,ca ngợi
854,N,ca nhạc
16,N,ca nô
1,N,ca ra bộ
1,N,ca ri
5,N,ca rô
1770,N,ca sĩ
337,N,ca sỹ
1,V,ca thán
20,N,ca trù
1,N,ca táp
64,V,ca tụng
52,N,ca từ
2,N,ca ve
1,N,ca vát
1,N,cadmium
1,N,caffein
1,N-V,cai
1,V,cai nghiện
1,N,cai ngục
1,V,cai quản
1,V,cai sữa
1,N,cai thầu
1,V,cai trị
1,N,cai đầu dài
1,N,cal
1,N,calcium
1,N,calibre
1,N,calory
1,N-V,cam
1,N,cam bù
1,N,cam chanh
1,V,cam chịu
1,N,cam còm
1,N,cam giấy
1,A,cam go
1,V-N,cam kết
1,V,cam phận
1,N,cam sài
1,N,cam sành
1,N,cam thũng
1,N,cam thảo
1,V,cam tâm
1,N,cam tích
1,N,cam tẩu mã
1,V,cam đoan
1,N,cam đường
1,N,camera
1,N-V,can
1,N,can chi
1,V,can dự
1,V,can hệ
1,V,can ngăn
1,N,can phạm
1,V,can thiệp
1,A,can trường
1,V,can tội
1,V,can án
1,A,can đảm
1,N,candela
1,N-V,canh
1,N,canh bạc
1,V,canh chừng
1,A,canh cánh
1,V,canh giữ
1,V,canh gác
1,N,canh ki na
1,V,canh phòng
1,V,canh ti
1,V,canh ty
1,V,canh tác
1,N-A,cao
1,N,cao ban long
1,N,cao bồi
1,A,cao cường
1,A,cao cả
1,A,cao cấp
1,A,cao dong dỏng
1,A,cao dỏng
1,A,cao giá
1,N,cao học
1,N,cao hổ cốt
1,A,cao hứng
1,A,cao kiến
1,A,cao kì
1,A,cao kều
1,A,cao kỳ
1,N,cao lanh
1,A,cao lêu nghêu
1,N,cao lương
1,A,cao nghều
1,A,cao nghệu
1,N,cao nguyên
1,A,cao ngạo
1,A,cao ngất
1,A,cao nhã
1,A,cao nhòng
1,A,cao quí
1,A,cao quý
1,A,cao ráo
1,N,cao răng
1,A,cao sang
1,A,cao siêu
1,N-A,cao su
1,A,cao sản
1,A,cao tay
1,A,cao thượng
1,A,cao thế
1,N,cao thủ
1,N,cao trào
1,N,cao trình
1,A,cao tuổi
1,N,cao tăng
1,A,cao tần
1,A,cao tầng
1,A,cao tốc
1,N,cao uỷ
1,A,cao vút
1,A,cao xa
1,N,cao xạ
1,A,cao áp
1,N,cao điểm
1,A,cao đẳng
1,N,cao đẳng tiểu học
1,A,cao đẹp
1,N-A,cao độ
1,N,cao độ kế
1,N,cao ốc
1,N,carat
1,N,carbon
1,N,carbonate
1,N,carbur
1,N,cartel
1,N,cascadeur
1,N,casino
1,N,catalogue
1,N,cathode
1,N,cation
1,N,catwalk
1,N-V,cau
1,N,cau bụng
1,V,cau có
1,N,cau dừa
1,A,cay
1,A,cay chua
1,A,cay cú
1,A,cay cực
1,A,cay nghiệt
1,A,cay sè
1,A,cay đắng
1,A,cay độc
1,N,cello
1,N,cellulose
1,S,centi-
1,N,cha
1,N,cha anh
1,N,cha chú
1,N,cha chủ sự
1,N,cha cố
1,N,cha mẹ
1,N,cha nội
1,N,cha xứ
1,N,cha ông
1,N,cha đẻ
1,U,cha đời
1,N,cha đỡ đầu
1,N-A,chai
1,A,chai lì
1,A,chai sạn
1,V,chan
1,A,chan chát
1,V,chan chứa
1,V,chan hoà
1,A,chang bang
1,A,chang chang
1,N,chanh
1,A,chanh chua
1,N,chanh cốm
1,N,chanh đào
1,N-E-V,chao
1,E,chao chát
1,E,chao ôi
1,N,chao đèn
1,V,chao đảo
1,V,chao động
1,V,chat
1,V,chau
1,N-A,chay
1,N-V,che
1,V,che chắn
1,V,che chở
1,V,che giấu
1,V,che khuất
1,V,che kín
1,V,che lấp
1,V,che mờ
1,V,che phủ
1,V,che đậy
1,V,chen
1,V,chen chân
1,V,chen chúc
1,V,chen lấn
1,N,cheo
1,N,cheo cheo
1,A,cheo chéo
1,N,cheo cưới
1,A,cheo leo
1,A,cheo veo
1,N,chi
1,U,chi bằng
1,N,chi bộ
1,N,chi chi chành chành
1,A,chi chít
1,N,chi cục
1,V,chi dùng
1,N,chi hội
1,N,chi khu
1,A,chi li
1,N,chi lưu
1,N,chi nhánh
1,V-N,chi phí
1,N,chi phí lưu thông
1,N,chi phí sản xuất
1,V,chi phối
1,V,chi thu
1,V,chi tiêu
1,N-A,chi tiết
1,V,chi trả
1,N,chi tử
1,N,chi uỷ
1,N,chi uỷ viên
1,V,chi viện
1,N,chi đoàn
1,N,chi đội
1,V,chia
1,V,chia chác
1,V,chia cắt
1,V,chia hết cho
1,V,chia li
1,V,chia ly
1,V,chia lìa
1,V,chia lửa
1,V,chia phôi
1,V,chia rẽ
1,V,chia sẻ
1,V,chia sớt
1,V,chia tay
1,V,chia vè
1,V,chia xẻ
1,V,chia để trị
1,N,chim
1,N,chim báo bão
1,V,chim chuột
1,N,chim chích
1,N,chim chóc
1,N,chim cánh cụt
1,N,chim cút
1,N,chim gáy
1,N,chim hát bội
1,N,chim khuyên
1,N,chim khách
1,N,chim lợn
1,N,chim muông
1,N,chim mồi
1,N,chim ngói
1,N,chim phường chèo
1,N,chim ri
1,N,chim sâu
1,N,chim sẻ
1,N,chim thầy bói
1,N,chim thằng chài
1,U,chim đầu đàn
1,A,chin chít
1,V,chinh chiến
1,V,chinh phục
1,N,chip
